SurveyName,Surveyyear,Season,ID,Intid,Strat,Stratname,Selected,Counted,UnitID,GMU,U17A,U17TNWR,U18GNS,U18KANAROL,U18TNWR,AreaMi,centrlat,centrlon,adult,calf,unknown,datecounted,searchmin,comments,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16115,254,L,LOW,1,1,5940-16115,18,0,0,0,1,1,6.731,59.6833,-161.2917,1,0,0,3/11/17,10,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16110,255,L,LOW,0,0,5940-16110,18,0,0,0,1,1,6.731,59.6833,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16105,256,L,LOW,0,0,5940-16105,18,0,0,0,1,1,6.731,59.6833,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16100,257,L,LOW,0,0,5940-16100,18,0,0,0,1,1,6.731,59.6833,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16050,259,L,LOW,0,0,5940-16050,18,0,0,0,1,1,6.731,59.6833,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16045,260,L,LOW,0,0,5940-16045,18,0,0,0,1,1,6.731,59.6833,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16040,261,L,LOW,0,0,5940-16040,18,0,0,0,1,1,6.731,59.6833,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16035,262,L,LOW,0,0,5940-16035,18,0,0,0,1,1,6.731,59.6833,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16030,263,L,LOW,0,0,5940-16030,18,0,0,0,1,1,6.731,59.6833,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16025,264,L,LOW,0,0,5940-16025,18,0,0,0,1,1,6.731,59.6833,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16020,265,L,LOW,0,0,5940-16020,17A,1,1,0,0,0,6.731,59.6833,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16015,266,L,LOW,0,0,5940-16015,18,0,0,0,1,1,6.731,59.6833,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16010,267,L,LOW,0,0,5940-16010,17A,1,1,0,0,0,6.731,59.6833,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16005,268,L,LOW,1,1,5940-16005,17A,1,1,0,0,0,6.731,59.6833,-160.1250,0,0,0,3/19/17,15,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15955,270,L,LOW,0,0,5940-15955,17A,1,1,0,0,0,6.731,59.6833,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15950,271,L,LOW,0,0,5940-15950,17A,1,1,0,0,0,6.731,59.6833,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15945,272,L,LOW,0,0,5940-15945,17A,1,1,0,0,0,6.731,59.6833,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15940,273,L,LOW,0,0,5940-15940,17A,1,1,0,0,0,6.731,59.6833,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15935,274,L,LOW,0,0,5940-15935,17A,1,1,0,0,0,6.731,59.6833,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15925,276,L,LOW,0,0,5940-15925,17A,1,1,0,0,0,6.731,59.6833,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15920,277,L,LOW,0,0,5940-15920,17A,1,1,0,0,0,6.731,59.6833,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-15915,278,L,LOW,0,0,5940-15915,17A,1,1,0,0,0,6.731,59.6833,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16145,279,L,LOW,0,0,5938-16145,18,0,0,0,1,1,6.738,59.6500,-161.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16140,280,L,LOW,0,0,5938-16140,18,0,0,0,1,1,6.738,59.6500,-161.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16130,282,L,LOW,0,0,5938-16130,18,0,0,0,1,1,6.738,59.6500,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16125,283,L,LOW,0,0,5938-16125,18,0,0,0,1,1,6.738,59.6500,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16120,284,L,LOW,0,0,5938-16120,18,0,0,0,1,1,6.738,59.6500,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16115,285,L,LOW,0,0,5938-16115,18,0,0,0,1,1,6.738,59.6500,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16110,286,L,LOW,0,0,5938-16110,18,0,0,0,1,1,6.738,59.6500,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16105,287,L,LOW,0,0,5938-16105,18,0,0,0,1,1,6.738,59.6500,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16100,288,L,LOW,0,0,5938-16100,18,0,0,0,1,1,6.738,59.6500,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16055,289,L,LOW,0,0,5938-16055,18,0,0,0,1,1,6.738,59.6500,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16050,290,L,LOW,0,0,5938-16050,18,0,0,0,1,1,6.738,59.6500,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16045,291,L,LOW,0,0,5938-16045,18,0,0,0,1,1,6.738,59.6500,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16040,292,L,LOW,0,0,5938-16040,18,0,0,0,1,1,6.738,59.6500,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16035,293,L,LOW,0,0,5938-16035,18,0,0,0,1,1,6.738,59.6500,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16030,294,L,LOW,1,1,5938-16030,18,0,0,0,1,1,6.738,59.6500,-160.5417,0,0,0,3/11/17,11,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16025,295,L,LOW,0,0,5938-16025,18,0,0,0,1,1,6.738,59.6500,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16020,296,L,LOW,0,0,5938-16020,17A,1,1,0,0,0,6.738,59.6500,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-16015,297,L,LOW,0,0,5938-16015,17A,1,1,0,0,0,6.738,59.6500,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15950,302,L,LOW,0,0,5938-15950,17A,1,1,0,0,0,6.738,59.6500,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15945,303,L,LOW,0,0,5938-15945,17A,1,1,0,0,0,6.738,59.6500,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15940,304,L,LOW,0,0,5938-15940,17A,1,1,0,0,0,6.738,59.6500,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15935,305,L,LOW,0,0,5938-15935,17A,1,1,0,0,0,6.738,59.6500,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15930,306,L,LOW,0,0,5938-15930,17A,1,1,0,0,0,6.738,59.6500,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15925,307,L,LOW,0,0,5938-15925,17A,1,1,0,0,0,6.738,59.6500,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15920,308,L,LOW,0,0,5938-15920,17A,1,1,0,0,0,6.738,59.6500,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5938-15915,309,L,LOW,0,0,5938-15915,17C,0,1,0,0,0,6.738,59.6500,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16145,310,L,LOW,0,0,5936-16145,18,0,0,0,1,1,6.744,59.6167,-161.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16140,311,L,LOW,0,0,5936-16140,18,0,0,0,1,1,6.744,59.6167,-161.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16135,312,L,LOW,0,0,5936-16135,18,0,0,0,1,1,6.744,59.6167,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16125,314,L,LOW,0,0,5936-16125,18,0,0,0,1,1,6.744,59.6167,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16120,315,L,LOW,0,0,5936-16120,18,0,0,0,1,1,6.744,59.6167,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16115,316,L,LOW,0,0,5936-16115,18,0,0,0,1,1,6.744,59.6167,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16110,317,L,LOW,0,0,5936-16110,18,0,0,0,1,1,6.744,59.6167,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16105,318,L,LOW,0,0,5936-16105,18,0,0,0,1,1,6.744,59.6167,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16100,319,L,LOW,1,1,5936-16100,18,0,0,0,1,1,6.744,59.6167,-161.0417,0,0,0,3/11/17,11,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16055,320,L,LOW,0,0,5936-16055,18,0,0,0,1,1,6.744,59.6167,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16050,321,L,LOW,0,0,5936-16050,18,0,0,0,1,1,6.744,59.6167,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16045,322,L,LOW,0,0,5936-16045,18,0,0,0,1,1,6.744,59.6167,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16040,323,L,LOW,0,0,5936-16040,18,0,0,0,1,1,6.744,59.6167,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16035,324,L,LOW,0,0,5936-16035,18,0,0,0,1,1,6.744,59.6167,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16030,325,L,LOW,0,0,5936-16030,18,0,0,1,0,1,6.744,59.6167,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16025,326,L,LOW,0,0,5936-16025,18,0,0,1,0,1,6.744,59.6167,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16020,327,L,LOW,0,0,5936-16020,18,0,0,1,0,1,6.744,59.6167,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16005,330,L,LOW,0,0,5936-16005,17A,1,1,0,0,0,6.744,59.6167,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-16000,331,L,LOW,0,0,5936-16000,17A,1,1,0,0,0,6.744,59.6167,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15950,333,L,LOW,0,0,5936-15950,17A,1,1,0,0,0,6.744,59.6167,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15945,334,L,LOW,0,0,5936-15945,17A,1,1,0,0,0,6.744,59.6167,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15940,335,L,LOW,0,0,5936-15940,17A,1,1,0,0,0,6.744,59.6167,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15935,336,L,LOW,0,0,5936-15935,17A,1,1,0,0,0,6.744,59.6167,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15930,337,L,LOW,0,0,5936-15930,17A,1,1,0,0,0,6.744,59.6167,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15925,338,L,LOW,0,0,5936-15925,17A,1,1,0,0,0,6.744,59.6167,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15920,339,L,LOW,1,1,5936-15920,17A,1,1,0,0,0,6.744,59.6167,-159.3750,1,0,0,3/11/17,13,,,,
TOGIAK NWR MAR 2017,2017,spring,5936-15915,340,L,LOW,0,0,5936-15915,17A,1,1,0,0,0,6.744,59.6167,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16145,341,L,LOW,0,0,5934-16145,18,0,0,0,1,1,6.751,59.5833,-161.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16140,342,L,LOW,0,0,5934-16140,18,0,0,0,1,1,6.751,59.5833,-161.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16135,343,L,LOW,0,0,5934-16135,18,0,0,0,1,1,6.751,59.5833,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16130,344,L,LOW,0,0,5934-16130,18,0,0,0,1,1,6.751,59.5833,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16125,345,L,LOW,0,0,5934-16125,18,0,0,0,1,1,6.751,59.5833,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16120,346,L,LOW,0,0,5934-16120,18,0,0,0,1,1,6.751,59.5833,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16115,347,L,LOW,0,0,5934-16115,18,0,0,0,1,1,6.751,59.5833,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16110,348,L,LOW,0,0,5934-16110,18,0,0,0,1,1,6.751,59.5833,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16105,349,L,LOW,0,0,5934-16105,18,0,0,0,1,1,6.751,59.5833,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16100,350,L,LOW,0,0,5934-16100,18,0,0,0,1,1,6.751,59.5833,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16055,351,L,LOW,0,0,5934-16055,18,0,0,1,0,1,6.751,59.5833,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16050,352,L,LOW,0,0,5934-16050,18,0,0,1,0,1,6.751,59.5833,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16045,353,L,LOW,0,0,5934-16045,18,0,0,1,0,1,6.751,59.5833,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16040,354,L,LOW,0,0,5934-16040,18,0,0,1,0,1,6.751,59.5833,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16035,355,L,LOW,0,0,5934-16035,18,0,0,1,0,1,6.751,59.5833,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16030,356,L,LOW,0,0,5934-16030,18,0,0,1,0,1,6.751,59.5833,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16025,357,L,LOW,0,0,5934-16025,18,0,0,1,0,1,6.751,59.5833,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16010,360,L,LOW,0,0,5934-16010,17A,1,1,0,0,0,6.751,59.5833,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16005,361,L,LOW,0,0,5934-16005,17A,1,1,0,0,0,6.751,59.5833,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-16000,362,L,LOW,0,0,5934-16000,17A,1,1,0,0,0,6.751,59.5833,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-15945,365,L,LOW,0,0,5934-15945,17A,1,1,0,0,0,6.751,59.5833,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-15930,368,L,LOW,0,0,5934-15930,17A,1,1,0,0,0,6.751,59.5833,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5934-15915,371,L,LOW,0,0,5934-15915,17A,1,1,0,0,0,6.751,59.5833,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16140,372,L,LOW,1,1,5932-16140,18,0,0,0,1,1,6.758,59.5500,-161.7083,0,0,0,3/13/17,10,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16135,373,L,LOW,0,0,5932-16135,18,0,0,0,1,1,6.758,59.5500,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16130,374,L,LOW,0,0,5932-16130,18,0,0,0,1,1,6.758,59.5500,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16120,376,L,LOW,0,0,5932-16120,18,0,0,0,1,1,6.758,59.5500,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16115,377,L,LOW,1,1,5932-16115,18,0,0,0,1,1,6.758,59.5500,-161.2917,1,0,0,3/14/17,10,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16110,378,L,LOW,0,0,5932-16110,18,0,0,0,1,1,6.758,59.5500,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16105,379,L,LOW,0,0,5932-16105,18,0,0,0,1,1,6.758,59.5500,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16100,380,L,LOW,0,0,5932-16100,18,0,0,1,0,1,6.758,59.5500,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16055,381,L,LOW,0,0,5932-16055,18,0,0,1,0,1,6.758,59.5500,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16050,382,L,LOW,1,1,5932-16050,18,0,0,1,0,1,6.758,59.5500,-160.8750,0,0,0,3/11/17,6,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16045,383,L,LOW,0,0,5932-16045,18,0,0,1,0,1,6.758,59.5500,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16040,384,L,LOW,0,0,5932-16040,18,0,0,1,0,1,6.758,59.5500,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16035,385,L,LOW,0,0,5932-16035,18,0,0,1,0,1,6.758,59.5500,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16030,386,L,LOW,0,0,5932-16030,18,0,0,1,0,1,6.758,59.5500,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16020,388,L,LOW,0,0,5932-16020,18,0,0,1,0,1,6.758,59.5500,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16015,389,L,LOW,0,0,5932-16015,17A,1,1,0,0,0,6.758,59.5500,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16010,390,L,LOW,0,0,5932-16010,17A,1,1,0,0,0,6.758,59.5500,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16005,391,L,LOW,0,0,5932-16005,17A,1,1,0,0,0,6.758,59.5500,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-16000,392,L,LOW,0,0,5932-16000,17A,1,1,0,0,0,6.758,59.5500,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-15955,393,L,LOW,0,0,5932-15955,17A,1,1,0,0,0,6.758,59.5500,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-15935,397,L,LOW,0,0,5932-15935,17A,1,1,0,0,0,6.758,59.5500,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-15930,398,L,LOW,0,0,5932-15930,17A,1,1,0,0,0,6.758,59.5500,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-15925,399,L,LOW,0,0,5932-15925,17A,1,1,0,0,0,6.758,59.5500,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-15920,400,L,LOW,0,0,5932-15920,17A,1,1,0,0,0,6.758,59.5500,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5932-15915,401,L,LOW,0,0,5932-15915,17C,0,1,0,0,0,6.758,59.5500,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16140,402,L,LOW,0,0,5930-16140,18,0,0,0,1,1,6.764,59.5167,-161.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16135,403,L,LOW,0,0,5930-16135,18,0,0,0,1,1,6.764,59.5167,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16130,404,L,LOW,0,0,5930-16130,18,0,0,0,1,1,6.764,59.5167,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16125,405,L,LOW,1,1,5930-16125,18,0,0,0,1,1,6.764,59.5167,-161.4583,0,0,0,3/11/17,9,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16120,406,L,LOW,0,0,5930-16120,18,0,0,0,1,1,6.764,59.5167,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16115,407,L,LOW,0,0,5930-16115,18,0,0,0,1,1,6.764,59.5167,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16110,408,L,LOW,0,0,5930-16110,18,0,0,0,1,1,6.764,59.5167,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16105,409,L,LOW,0,0,5930-16105,18,0,0,0,1,1,6.764,59.5167,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16100,410,L,LOW,0,0,5930-16100,18,0,0,1,0,1,6.764,59.5167,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16055,411,L,LOW,0,0,5930-16055,18,0,0,1,0,1,6.764,59.5167,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16050,412,L,LOW,0,0,5930-16050,18,0,0,1,0,1,6.764,59.5167,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16045,413,L,LOW,0,0,5930-16045,18,0,0,1,0,1,6.764,59.5167,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16040,414,L,LOW,0,0,5930-16040,18,0,0,1,0,1,6.764,59.5167,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16035,415,L,LOW,0,0,5930-16035,18,0,0,1,0,1,6.764,59.5167,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16020,418,L,LOW,0,0,5930-16020,17A,1,1,0,0,0,6.764,59.5167,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16015,419,L,LOW,0,0,5930-16015,17A,1,1,0,0,0,6.764,59.5167,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16005,421,L,LOW,0,0,5930-16005,17A,1,1,0,0,0,6.764,59.5167,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-16000,422,L,LOW,0,0,5930-16000,17A,1,1,0,0,0,6.764,59.5167,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-15935,427,L,LOW,0,0,5930-15935,17A,1,1,0,0,0,6.764,59.5167,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-15930,428,L,LOW,0,0,5930-15930,17A,1,1,0,0,0,6.764,59.5167,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-15925,429,L,LOW,0,0,5930-15925,17A,1,1,0,0,0,6.764,59.5167,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-15920,430,L,LOW,0,0,5930-15920,17A,1,1,0,0,0,6.764,59.5167,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5930-15915,431,L,LOW,0,0,5930-15915,17C,0,1,0,0,0,6.764,59.5167,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16140,432,L,LOW,0,0,5928-16140,18,0,0,0,1,1,6.771,59.4833,-161.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16135,433,L,LOW,0,0,5928-16135,18,0,0,0,1,1,6.771,59.4833,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16130,434,L,LOW,0,0,5928-16130,18,0,0,0,1,1,6.771,59.4833,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16125,435,L,LOW,0,0,5928-16125,18,0,0,0,1,1,6.771,59.4833,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16120,436,L,LOW,0,0,5928-16120,18,0,0,0,1,1,6.771,59.4833,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16115,437,L,LOW,0,0,5928-16115,18,0,0,0,1,1,6.771,59.4833,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16110,438,L,LOW,0,0,5928-16110,18,0,0,0,1,1,6.771,59.4833,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16105,439,L,LOW,0,0,5928-16105,18,0,0,0,1,1,6.771,59.4833,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16100,440,L,LOW,0,0,5928-16100,18,0,0,1,0,1,6.771,59.4833,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16055,441,L,LOW,0,0,5928-16055,18,0,0,1,0,1,6.771,59.4833,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16050,442,L,LOW,0,0,5928-16050,18,0,0,1,0,1,6.771,59.4833,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16045,443,L,LOW,0,0,5928-16045,18,0,0,1,0,1,6.771,59.4833,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16035,445,L,LOW,0,0,5928-16035,18,0,0,1,0,1,6.771,59.4833,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16030,446,L,LOW,0,0,5928-16030,18,0,0,1,0,1,6.771,59.4833,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5928-16025,447,L,LOW,0,0,5928-16025,18,0,0,1,0,1,6.771,59.4833,-160.4583,0,0,0,,,,,,
